PriceDate,Category,HighAlch,ItemName,LowAlch,MembersOnly,Price
1398236400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47006
1399014000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,43994
1398150000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47006
1398927600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,43994
1398063600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47006
1398841200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,43994
1397977200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48055
1398754800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,44250
1397890800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48055
1398668400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,44250
1397804400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48055
1398582000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,44250
1397718000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,49327
1398495600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,45635
1397631600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,49327
1397545200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,49327
1396681200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48963
1397458800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,49327
1396594800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,49085
1397372400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48849
1396508400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,49085
1397286000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48849
1396422000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,49085
1397199600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48849
1396335600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,49085
1397113200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48943
1396249200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48320
1397026800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48943
1396162800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48320
1396940400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48943
1396076400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48320
1396854000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48963
1395990000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47393
1396767600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48963
1395903600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47393
1395817200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47393
1394953200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47043
1395730800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47315
1394866800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47043
1395644400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47315
1394780400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47043
1395558000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47315
1394694000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47634
1395471600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47335
1394607600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47634
1395385200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47335
1394521200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47634
1395298800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47335
1394434800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47634
1395212400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47295
1394352000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48108
1395126000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47295
1394265600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48108
1395039600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47295
1394179200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48108
1394092800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47750
1393228800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48252
1394006400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47750
1393142400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48252
1393920000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47750
1393056000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48252
1393833600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47750
1392969600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48252
1393747200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47591
1392883200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48215
1393660800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47591
1392796800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48215
1393574400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47591
1392710400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48215
1393488000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47582
1392624000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48215
1393401600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47582
1392537600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48381
1393315200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47582
1392451200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48381
1392364800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48381
1391500800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,45715
1392278400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47766
1391414400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,45715
1392192000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47766
1391328000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,45715
1392105600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47766
1391241600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,44709
1392019200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47012
1391155200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,44709
1391932800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47012
1391068800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,44709
1391846400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47012
1390982400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,44116
1391760000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46546
1390896000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,44116
1391673600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46546
1390809600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,44116
1391587200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46546
1390723200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,45211
1390636800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,45211
1389772800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,49401
1390550400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47333
1389686400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51305
1390464000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47333
1389600000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51305
1390377600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47333
1389513600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51305
1390291200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48397
1389427200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,53443
1390204800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48397
1389340800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,53443
1390118400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48397
1389254400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,53443
1390032000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,49401
1389168000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,55010
1389945600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,49401
1389081600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,55010
1389859200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,49401
1388995200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,55010
1388908800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,55410
1388044800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,53061
1388822400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,55410
1387958400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,53061
1388736000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,55410
1387872000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,53061
1388649600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,55539
1387785600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,52102
1388563200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,55539
1387699200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,52102
1388476800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,54949
1387612800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,52102
1388390400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,54949
1387526400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51510
1388304000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,54949
1387440000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51510
1388217600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,53955
1387353600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51510
1388131200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,53955
1387267200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51336
1387180800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51336
1386316800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,50358
1387094400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51336
1386230400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,50295
1387008000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51164
1386144000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,50295
1386921600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51164
1386057600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,50295
1386835200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51164
1385971200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51378
1386748800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,50995
1385884800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,52498
1386662400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,50995
1385798400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,52498
1386576000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,50995
1385712000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,52498
1386489600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,50358
1385625600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,52498
1386403200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,50358
1385539200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,52498
1385452800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,52498
1384588800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,50320
1385366400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,52498
1384502400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,49561
1385280000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,52498
1384416000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,49561
1385193600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51705
1384329600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48105
1385107200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51705
1384243200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48105
1385020800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51705
1384156800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48105
1384934400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51034
1384070400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47222
1384848000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51034
1383984000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47222
1384761600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51034
1383897600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47222
1384675200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,50320
1383811200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46754
1383724800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46754
1382857200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,45885
1383638400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46754
1382770800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,44825
1383552000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46048
1382684400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,44825
1383462000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46048
1382598000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,44825
1383375600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46048
1382511600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,44825
1383289200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46414
1382425200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,45943
1383202800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46414
1382338800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,45943
1383116400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46414
1382252400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,45943
1383030000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46414
1382166000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,45448
1382943600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,45885
1382079600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,45448
1381993200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,45448
1381042800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47281
1381906800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,45681
1380956400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47281
1381820400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,45681
1380870000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47358
1381647600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47281
1380783600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47358
1381561200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47281
1380697200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47358
1381474800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47281
1380610800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47181
1381388400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47281
1380524400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47181
1381302000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47281
1380438000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47181
1381215600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47281
1380351600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46627
1381129200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47281
1380265200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46627
1380178800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46627
1379314800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47028
1380092400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46627
1379228400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47550
1380006000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46888
1379142000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47550
1379919600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46888
1379055600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47550
1379833200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46888
1378969200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47550
1379746800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46888
1378882800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47758
1379660400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47028
1378796400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47758
1379574000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47028
1378710000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47758
1379487600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47028
1378623600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47758
1379401200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47028
1378537200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47322
1378450800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47322
1377586800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47427
1378364400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47322
1377500400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47427
1378278000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47322
1377414000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47427
1378191600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47322
1377327600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47973
1378105200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46653
1377241200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47973
1378018800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46653
1377154800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47973
1377932400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46653
1377068400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,49684
1377846000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46674
1376982000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,49684
1377759600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46674
1376895600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,49684
1377673200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,46674
1376809200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,50422
1376722800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,50422
1375858800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,58463
1376636400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,50422
1375772400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,58463
1376550000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,52006
1375686000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,58463
1376463600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,52006
1375599600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,59920
1376377200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,52006
1375513200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,59920
1376290800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,53892
1375426800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,59920
1376204400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,53892
1375340400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,62458
1376118000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,56471
1375254000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,62458
1376031600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,56471
1375167600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,62458
1375945200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,56471
1375081200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,64852
1374994800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,64852
1374130800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,67825
1374908400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,67060
1374044400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,67825
1374822000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,67060
1373958000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,67825
1374735600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,67060
1373871600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,66439
1374649200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,69909
1373785200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,66439
1374562800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,69909
1373698800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,65263
1374476400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,69909
1373612400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,65263
1374390000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,67825
1373526000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,65263
1374303600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,67825
1373439600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,64210
1374217200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,67825
1373353200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,64210
1373266800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,63323
1372402800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,60298
1373180400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,63323
1372316400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,60298
1373094000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,62923
1372230000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,58819
1373007600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,61763
1372143600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,58819
1372921200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,61763
1372057200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,58819
1372834800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,60839
1371970800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,57739
1372748400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,60839
1371884400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,57739
1372662000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,60839
1371798000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,57403
1372575600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,60345
1371711600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,57403
1372489200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,60345
1371625200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,57403
1371538800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,56368
1370674800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,54987
1371452400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,56368
1370588400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,54551
1371366000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,56032
1370502000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,54551
1371279600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,56032
1370415600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,54551
1371193200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,56032
1370329200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,54803
1371106800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,55248
1370242800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,54803
1371020400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,55248
1370156400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,54803
1370934000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,55248
1370070000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,53196
1370847600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,54987
1369983600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,53196
1370761200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,54987
1369897200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,53196
1369810800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51764
1368946800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47939
1369724400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51764
1368860400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47172
1369638000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,51764
1368774000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47172
1369551600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,49928
1368687600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47172
1369465200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,49928
1368601200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,45853
1369378800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48803
1368514800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,45853
1369292400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48803
1368428400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,45853
1369206000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,48803
1368342000,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,44698
1369119600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47939
1368255600,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,44698
1369033200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47939
1368169200,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,44308
1368082800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,44308
1367218800,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,47826
1367996400,Melee armour - high level,48000,Ancient ceremonial legs,32000,Yes,44614
